,company_name,license,items,home,businessPerson,epsProductAddress,businessLicenseNumber,legalPerson,qfManagerName,qualityPerson,rcManagerDepartName,rcManagerUser,xkDate,xkDateStr,xkName
192,柏松生物科技（东莞）有限公司,粤妆20210386,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类、块状粉类、浴盐类）,广东省东莞市桥头镇桥头桥龙路416号,李小然,广东省东莞市桥头镇桥头桥龙路416号,91441900MA56MJYR04,李小然,广东省药品监督管理局,钟超俊,东莞市市场监督管理局,李海燕、黄发德、钟进先,2026-12-07,2021-12-08,苏盛锋
193,珠海保税区美加生物医药科技有限公司,粤妆20200213,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,珠海市宝湾路1号厂房A-109房,林都钢,珠海市宝湾路1号,91440400MA52KT4U72,林都钢,广东省药品监督管理局,朱海杰,珠海市市场监督管理局,徐滢波  沈林强,2025-11-02,2021-12-08,苏盛锋
194,珠海中科美研医疗科技有限公司,粤妆20190272,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,珠海市高新区唐家湾镇科技一路124号1号厂房第三层B区,黄成文,珠海市高新区唐家湾镇科技一路124号1号厂房第三层B区,91440400MA51E7T66K,黄成文,广东省药品监督管理局,曾湘红,珠海市市场监督管理局,/,2024-12-04,2021-12-08,苏盛锋
195,广东富江医学科技有限公司,粤妆20160584,一般液态单元（护肤水类）；膏霜乳液单元（护肤清洁类）；牙膏单元（牙膏类）,珠海市金湾区三灶镇安基中路445号,李志荣,珠海市金湾区三灶镇安基中路445号一期洁净厂房,91440400725989960M,李志荣,广东省药品监督管理局,黎俊青,/,/,2026-04-05,2021-12-08,苏盛锋
196,郑州如意飞天生物科技有限公司,豫妆20210013,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）；粉单元（散粉类）,河南省郑州市新郑市薛店镇102省道中德产业园76-301号,李雪龙,河南省郑州市新郑市薛店镇102省道中德产业园76-301号,91410102MA9GH2M22A,李雪龙,郑州市市场监督管理局,刘丽恒,河南省药品监督管理局第一监管分局,/,2026-12-08,2021-12-08,焦军
197,扬州中汇生物技术有限公司,苏妆20160158,一般液态单元（护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）；粉单元（块状粉类、散粉类）；蜡基单元（蜡基类）,扬州维扬经济开发区荷叶东路25号,李广龙,扬州维扬经济开发区荷叶东路25号,91321003744801804X,李广龙,江苏省药品监督管理局,王川伟,江苏省药品监督管理局（扬州检查分局）,江苏省药品监督管理局（扬州检查分局）负责日常监管的人员,2026-12-02,2021-12-08,胡春风
198,雅达（厦门）日化有限公司,闽妆20160031,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）；粉单元（染发类、散粉类）；蜡基单元（蜡基类）,厦门市同安区同福路519号,洪嘉恩,厦门市同安区同福路519号1#厂房、2#厂房,9135020079128810XB,洪嘉恩,福建省药品监督管理局,黄景峰,福建省药品监督管理局厦门药品稽查办公室,***,2026-12-12,2021-12-08,郑纯
199,大连普兰店雪肤莲化妆品厂,辽妆20160022,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）,辽宁省大连市普兰店区丰荣街道办事处谷泡社区,李洪生,辽宁省大连市普兰店区丰荣街道办事处谷泡社区,912102827169929578,李洪生,辽宁省食品药品监督管理局,隋丽华,大连市食品药品监督管理局,钟红玲、梁辉,2026-12-08,2021-12-08,潘勇
200,希恩碧化妆品（天津）有限公司,津妆20160032,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）；牙膏单元（牙膏类）,天津市西青区王稳庄镇赛达工业园盛达一支路23号,安琇镛,天津市西青区王稳庄镇赛达工业园盛达一支路23号,911201167949634148,安琇镛,天津市药品监督管理局,刘洁,天津市药品监督管理局,林金鹏、韩升梅,2026-12-07,2021-12-08,张胜昔
201,肌赋萃生物科技（上海）有限公司,沪妆20210020,一般液态单元（护发清洁类、护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#、护发类）；粉单元（散粉类、块状粉类）；蜡基单元（蜡基类）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市青浦区崧华路1585号1幢1层、5幢2层、3层,金弟,上海市青浦区崧华路1585号1幢1层、5幢2层、3层,91310118MA1JPEEJ5L,金弟,上海市药品监督管理局,周晶晶,上海市青浦区市场监督管理局,阮华明、吕群良、崔君健、张文静、陆玲瑛、诸美兴,2026-12-07,2021-12-08,赵燕君
202,上海康来富化妆品有限公司,沪妆20160144,一般液态单元（护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）***注：不具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市奉贤区陈湾路333号1幢1层B区、3层、4层、5层A区,赵瑜,上海市奉贤区陈湾路333号1幢1层B区、3层、4层、5层A区,91310120777630749P,赵瑜,上海市药品监督管理局,陈庆乙,上海市奉贤区市场监督管理局,谭士洁、乔磊、倪威,2026-12-13,2021-12-08,赵燕君
203,复皙药业（上海）有限公司,沪妆20160081,一般液态单元（护发清洁类、护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#、护发类）；粉单元（散粉类、块状粉类、浴盐类）；蜡基单元（蜡基类#）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市金山区枫泾镇兴塔建贡路35号1幢,汪云江,上海市金山区枫泾镇兴塔建贡路35号1幢,913101160879470602,汪云江,上海市药品监督管理局,张福喜,上海市金山区市场监督管理局,高阅春、庄欢,2026-11-16,2021-12-08,赵燕君
204,金华市盛纤化妆品有限公司,浙妆20160288,气雾剂及有机溶剂单元（具体产品类别见副本）***,浙江省金华市浦江县浙江省金华市浦江县黄宅镇百汇园区46号,吴小州,浙江省金华市浦江县黄宅镇百汇园区46号***,91330726MA2M637R7Y,吴小州,浙江省药品监督管理局,王素梅,无,无,2026-12-06,2021-12-07,无
205,广州橘芙源生物科技有限公司,粤妆20210385,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市花都区先科一路9号自编9栋F座601房（空港花都）,陈文莲,广州市花都区先科一路9号自编9栋F座601房（空港花都）,91440101MA9Y0KAQ55,陈文莲,广东省药品监督管理局,曾凡文,/,/,2026-12-06,2021-12-07,苏盛锋
206,广州妲莱玫生物科技有限公司,粤妆20210105,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区江高镇巴江东路2号1栋301厂、401厂,成君,广州市白云区江高镇巴江东路2号1栋301厂、401厂,91440101MA5D2EAM09,成君,广东省药品监督管理局,赖盛涛,广州市白云区市场监督管理局,/,2026-04-08,2021-12-07,苏盛锋
207,中森优品（广州）生物科技有限公司,粤妆20200225,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市番禺区石楼镇腾达东路22号（3#厂房）F座5楼,李艳,广州市番禺区石楼镇腾达东路22号（3#厂房）F座5楼,91440101MA5AWC2EXH,李艳,广东省药品监督管理局,赵彦君,番禺区局石楼市场监管所,监管机构指定人员,2025-11-23,2021-12-07,苏盛锋
208,广东全力医药科技有限公司,粤妆20200203,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广东省广州市花都区金田路3号,廖良生,广东省广州市花都区金田路3号自编4栋一层、二层201、三层301、四层、五层,91440101MA5D1KXH73,廖良生,广东省药品监督管理局,王晶晶,花都区局花东市场监管所,监管机构指定人员,2025-10-27,2021-12-07,苏盛锋
209,广州家亿化妆品有限公司,粤妆20200175,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区柏塘柏兴东路89号101栋,杨怀君,广州市白云区柏塘柏兴东路89号101栋1-3层,91440101MA9UPQ0Y64,赵畅,广东省药品监督管理局,欧俊波,白云区局太和市场监管所,监管机构指定人员,2025-09-09,2021-12-07,苏盛锋
210,广州蕾妮安娜生物科技有限公司,粤妆20200137,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；蜡基单元（蜡基类）,广州市白云区太和镇南村窿美路1号(自主申报),刘斌,广州市白云区太和镇南村窿美路1号,91440101MA5CX9FK0X,刘斌,广东省药品监督管理局,宋桂兰,白云区局太和市场监管所,监管机构指定人员,2025-08-01,2021-12-07,苏盛锋
211,广州市媛蔻化妆品有限公司,粤妆20190172,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区白云湖街唐阁村新基工业区三幢B区5楼,卢小金,广州市白云区白云湖街唐阁村新基工业区三幢B区5楼,914401113474540521,卢小金,广东省药品监督管理局,黄水,白云区局白云湖食品药品监督管理所,阮家兴、陈昕锋,2024-08-21,2021-12-07,苏盛锋
212,广州星银化妆品有限公司,粤妆20170326,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区太和镇龙归南村第六经济合作社1号厂区A,周社荣,广州市白云区太和镇龙归南村第六经济合作社1号厂区A,91440101MA59G4UF60,周社荣,广东省药品监督管理局,李锦泉,白云区局太和食品药品监督管理所,任卫红、黄礼杰,2026-12-06,2021-12-07,苏盛锋
213,广州市蓝洁生物科技有限公司,粤妆20170083,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区夏花一路平沙村路段平沙联盛工业区自南面起1号,张志强,广州市白云区夏花一路平沙村路段平沙联盛工业区自南面起1号,91440111347411095R,张志强,广东省药品监督管理局,郑晓彬,白云区局均禾市场监管所,监管机构指定人员,2026-10-26,2021-12-07,苏盛锋
214,广州市韵丽生物科技有限公司,粤妆20161650,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；蜡基单元（蜡基类）,广州市白云区人和镇秀盛路129号F栋一楼二楼三楼(自主申报）,李雯雯,广州市白云区人和镇秀盛路129号F栋一楼二楼三楼,91440111321057470M,张应贤,广东省药品监督管理局,何剑,白云区局人和食品药品监督管理所,郭占恒、黄建新,2026-09-05,2021-12-07,苏盛锋
215,广州市奥云日化用品有限公司,粤妆20161449,牙膏单元（牙膏类）,广州市白云区太和镇南岭南业八横路26号首层,陈光竞,广州市白云区太和镇南岭南业八横路26号首层,91440111677776900N,李南,广东省药品监督管理局,王春梅,白云区局太和食品药品监督管理所,黄礼杰、任卫红,2026-07-25,2021-12-07,苏盛锋
216,广州市白云区龙归雅丽丝日用化妆品厂,粤妆20160891,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区太和镇夏良村赤立角6号,黎淑娟,广州市白云区太和镇夏良村赤立角6号,92440101L28481160K,黎淑娟,广东省药品监督管理局,甄健强,白云区局太和食品药品监督管理所,任卫红、黄礼杰,2026-08-05,2021-12-07,苏盛锋
217,广州市蒲金精细化工有限公司,粤妆20160787,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区太和镇草庄东路46号整栋,赵强,广州市白云区太和镇草庄东路46号整栋,91440111304727372F,赵强,广东省药品监督管理局,陈志高,白云区局太和食品药品监督管理所,任卫红、黄礼杰,2026-02-18,2021-12-07,苏盛锋
218,广州丸美生物科技有限公司,粤妆20160004,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州高新技术产业开发区科学城伴河路92号,罗政,广州高新技术产业开发区科学城伴河路92号,914401016852033015,孙怀庆,广东省药品监督管理局,裴运林,黄埔区食品药品监督管理局,罗宏彪、刘斌、张杰,2023-03-13,2021-12-07,苏盛锋
219,南阳市澳福来实业有限责任公司,豫妆20160005,一般液态单元（护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）；粉单元（散粉类）；气雾剂及有机溶剂单元（有机溶剂类）,南阳市镇平县工业园区,王周宇,南阳市镇平县工业园区,91411324712617973J,王伟,河南省药品监督管理局,郭会琴,河南省药品监督管理局第六监管分局,/,2026-12-06,2021-12-07,庆凌
220,安徽万春日化有限公司,皖妆20160011,牙膏单元（牙膏类）,安徽省阜阳市太和县经济开发区C区,刘宁,安徽省阜阳市太和县经济开发区C区,91341222577091816B,刘宁,安徽省药品监督管理局,刘宁,安徽省药品监督管理局,***,2026-12-06,2021-12-07,张磊
221,福建豪锦化妆品有限公司,闽妆20160028,一般液态单元（啫喱类#、护发清洁类、护肤水类#）；膏霜乳液单元（护发类、护肤清洁类#）；气雾剂及有机溶剂单元（有机溶剂类）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,福建省云霄县莆美镇前涂村456号,李绍年,福建省漳州市云霄县莆美镇前涂村456号,913506225532104542,方锦明,福建省药品监督管理局,方伟山,福建省药品监督管理局厦门药品稽查办公室,***,2026-12-14,2021-12-07,郑纯
